team,player_name,position,caps,club,overall,pace,shooting,passing,dribbling,defending,physic,preferred_foot,total_goals,total_assists,total_minutes,market_value_in_eur,photo_url
Turkey,Zeki Çelik,DEF,61,,70.0,57.0,36.0,69.0,57.0,77.0,81.0,Right,9.0,24.0,21871.0,12000000.0,https://ui-avatars.com/api/?name=Zeki%20%C3%87elik&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Merih Demiral,DEF,62,,79.0,58.0,39.0,62.0,64.0,80.0,76.0,Right,7.0,5.0,9441.0,14000000.0,https://ui-avatars.com/api/?name=Merih%20Demiral&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Çağlar Söyüncü,DEF,60,,79.0,79.0,57.0,65.0,61.0,72.0,81.0,Right,9.0,4.0,19294.0,3500000.0,https://ui-avatars.com/api/?name=%C3%87a%C4%9Flar%20S%C3%B6y%C3%BCnc%C3%BC&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Salih Özcan,MID,30,,77.0,77.0,57.0,80.0,81.0,62.0,78.0,Right,3.0,9.0,11930.0,3500000.0,https://ui-avatars.com/api/?name=Salih%20%C3%96zcan&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Orkun Kökçü,MID,50,,77.0,79.0,59.0,72.0,75.0,61.0,60.0,Right,56.0,57.0,22087.0,25000000.0,https://ui-avatars.com/api/?name=Orkun%20K%C3%B6k%C3%A7%C3%BC&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Kerem Aktürkoğlu,FWD,52,,78.0,77.0,73.0,72.0,79.0,31.0,58.0,Right,75.0,60.0,17403.0,20000000.0,https://ui-avatars.com/api/?name=Kerem%20Akt%C3%BCrko%C4%9Flu&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Arda Güler,FWD,29,,80.0,76.0,78.0,82.0,86.0,28.0,52.0,Right,26.0,33.0,7464.0,90000000.0,https://ui-avatars.com/api/?name=Arda%20G%C3%BCler&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Deniz Gül,FWD,8,,74.0,87.0,79.0,60.0,75.0,26.0,71.0,Right,8.0,2.0,2168.0,6000000.0,https://ui-avatars.com/api/?name=Deniz%20G%C3%BCl&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Hakan Çalhanoğlu,MID,105,,85.0,60.0,82.0,86.0,82.0,72.0,76.0,Right,121.0,119.0,39852.0,18000000.0,https://ui-avatars.com/api/?name=Hakan%20%C3%87alhano%C4%9Flu&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Kenan Yıldız,FWD,28,,79.0,82.0,74.0,76.0,84.0,30.0,58.0,Right,27.0,20.0,8302.0,75000000.0,https://ui-avatars.com/api/?name=Kenan%20Y%C4%B1ld%C4%B1z&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Altay Bayındır,GK,12,,73.0,40.0,26.0,57.0,42.0,19.0,73.0,Right,0.0,1.0,15162.0,7000000.0,https://ui-avatars.com/api/?name=Altay%20Bay%C4%B1nd%C4%B1r&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Eren Elmalı,DEF,23,,74.0,56.0,43.0,50.0,60.0,74.0,73.0,Right,4.0,9.0,13723.0,5000000.0,https://ui-avatars.com/api/?name=Eren%20Elmal%C4%B1&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Abdülkerim Bardakcı,DEF,27,,76.0,80.0,38.0,67.0,55.0,74.0,75.0,Right,21.0,14.0,20408.0,6500000.0,https://ui-avatars.com/api/?name=Abd%C3%BClkerim%20Bardakc%C4%B1&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Ozan Kabak,DEF,30,,80.0,69.0,56.0,54.0,69.0,81.0,81.0,Right,18.0,6.0,14843.0,10000000.0,https://ui-avatars.com/api/?name=Ozan%20Kabak&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,İsmail Yüksek,MID,32,,70.0,67.0,60.0,77.0,70.0,73.0,69.0,Right,4.0,12.0,8250.0,15000000.0,https://ui-avatars.com/api/?name=%C4%B0smail%20Y%C3%BCksek&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,İrfan Can Kahveci,FWD,47,,75.0,74.0,83.0,61.0,75.0,38.0,66.0,Right,58.0,56.0,24321.0,3000000.0,https://ui-avatars.com/api/?name=%C4%B0rfan%20Can%20Kahveci&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Mert Müldür,DEF,45,,74.0,57.0,36.0,51.0,52.0,73.0,83.0,Right,7.0,16.0,11287.0,7000000.0,https://ui-avatars.com/api/?name=Mert%20M%C3%BCld%C3%BCr&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Yunus Akgün,FWD,19,,73.0,89.0,83.0,64.0,80.0,26.0,58.0,Right,32.0,40.0,9563.0,18000000.0,https://ui-avatars.com/api/?name=Yunus%20Akg%C3%BCn&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Ferdi Kadıoğlu,DEF,30,,73.0,68.0,35.0,63.0,65.0,77.0,83.0,Right,19.0,21.0,17123.0,30000000.0,https://ui-avatars.com/api/?name=Ferdi%20Kad%C4%B1o%C4%9Flu&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Barış Alper Yılmaz,FWD,35,,79.0,90.0,72.0,68.0,80.0,30.0,65.0,Right,32.0,32.0,11385.0,30000000.0,https://ui-avatars.com/api/?name=Bar%C4%B1%C5%9F%20Alper%20Y%C4%B1lmaz&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Kaan Ayhan,MID,73,,73.0,60.0,57.0,73.0,73.0,74.0,72.0,Right,12.0,14.0,16721.0,1500000.0,https://ui-avatars.com/api/?name=Kaan%20Ayhan&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Uğurcan Çakır,GK,39,,74.0,41.0,27.0,41.0,33.0,26.0,79.0,Right,0.0,3.0,26618.0,15000000.0,https://ui-avatars.com/api/?name=U%C4%9Furcan%20%C3%87ak%C4%B1r&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Oğuz Aydın,FWD,11,,73.0,84.0,79.0,66.0,83.0,37.0,71.0,Right,27.0,15.0,7044.0,7000000.0,https://ui-avatars.com/api/?name=O%C4%9Fuz%20Ayd%C4%B1n&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Samet Akaydin,DEF,19,,73.0,72.0,40.0,60.0,51.0,83.0,76.0,Right,9.0,2.0,11318.0,1200000.0,https://ui-avatars.com/api/?name=Samet%20Akaydin&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Turkey,Can Uzun,FWD,6,,72.0,76.0,70.0,56.0,81.0,26.0,68.0,Right,15.0,9.0,2514.0,45000000.0,https://ui-avatars.com/api/?name=Can%20Uzun&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Matt Turner,GK,54,,78.0,48.0,25.0,52.0,38.0,22.0,76.0,Right,0.0,0.0,2820.0,2500000.0,https://ui-avatars.com/api/?name=Matt%20Turner&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Sergiño Dest,DEF,39,,69.0,78.0,49.0,58.0,68.0,80.0,72.0,Right,9.0,26.0,14642.0,18000000.0,https://ui-avatars.com/api/?name=Sergi%C3%B1o%20Dest&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Chris Richards,DEF,36,,74.0,72.0,42.0,60.0,58.0,76.0,78.0,Right,5.0,5.0,11529.0,25000000.0,https://ui-avatars.com/api/?name=Chris%20Richards&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Tyler Adams,MID,54,,76.0,74.0,58.0,72.0,72.0,78.0,76.0,Right,4.0,9.0,12884.0,25000000.0,https://ui-avatars.com/api/?name=Tyler%20Adams&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Antonee Robinson,DEF,54,,80.0,86.0,55.0,72.0,72.0,78.0,78.0,Right,1.0,19.0,14277.0,25000000.0,https://ui-avatars.com/api/?name=Antonee%20Robinson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Auston Trusty,DEF,8,,72.0,63.0,48.0,68.0,56.0,83.0,70.0,Right,4.0,1.0,8636.0,6000000.0,https://ui-avatars.com/api/?name=Auston%20Trusty&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Giovanni Reyna,MID,38,,78.0,78.0,72.0,78.0,82.0,40.0,60.0,Right,20.0,20.0,6567.0,4000000.0,https://ui-avatars.com/api/?name=Giovanni%20Reyna&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Weston McKennie,MID,66,,78.0,72.0,68.0,72.0,74.0,76.0,80.0,Right,32.0,35.0,23516.0,30000000.0,https://ui-avatars.com/api/?name=Weston%20McKennie&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Ricardo Pepi,FWD,37,,76.0,78.0,76.0,60.0,72.0,28.0,72.0,Right,58.0,11.0,6655.0,25000000.0,https://ui-avatars.com/api/?name=Ricardo%20Pepi&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Christian Pulisic,FWD,86,,82.0,82.0,76.0,78.0,84.0,38.0,62.0,Right,87.0,72.0,24169.0,50000000.0,https://ui-avatars.com/api/?name=Christian%20Pulisic&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Brenden Aaronson,FWD,58,,77.0,76.0,68.0,76.0,78.0,55.0,65.0,Right,7.0,10.0,6648.0,18000000.0,https://ui-avatars.com/api/?name=Brenden%20Aaronson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Miles Robinson,DEF,40,,81.0,76.0,45.0,58.0,55.0,82.0,82.0,Right,,,,,https://ui-avatars.com/api/?name=Miles%20Robinson&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Tim Ream,DEF,82,,71.0,58.0,41.0,57.0,66.0,76.0,76.0,Right,2.0,0.0,7751.0,200000.0,https://ui-avatars.com/api/?name=Tim%20Ream&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Sebastian Berhalter,MID,13,,79.0,77.0,74.0,68.0,79.0,55.0,66.0,Right,20.0,12.0,6023.0,300000.0,https://ui-avatars.com/api/?name=Sebastian%20Berhalter&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Cristian Roldan,MID,47,,69.0,62.0,74.0,67.0,74.0,76.0,73.0,Right,1.0,0.0,1167.0,250000.0,https://ui-avatars.com/api/?name=Cristian%20Roldan&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Alex Freeman,DEF,17,,74.0,59.0,56.0,54.0,51.0,82.0,74.0,Right,0.0,0.0,340.0,3500000.0,https://ui-avatars.com/api/?name=Alex%20Freeman&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Malik Tillman,MID,30,,76.0,74.0,72.0,74.0,78.0,50.0,68.0,Right,46.0,26.0,10045.0,30000000.0,https://ui-avatars.com/api/?name=Malik%20Tillman&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Max Arfsten,DEF,20,,73.0,60.0,49.0,70.0,59.0,78.0,79.0,Right,,,,,https://ui-avatars.com/api/?name=Max%20Arfsten&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Haji Wright,FWD,20,,75.0,78.0,72.0,55.0,84.0,37.0,75.0,Right,41.0,9.0,7636.0,14000000.0,https://ui-avatars.com/api/?name=Haji%20Wright&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Folarin Balogun,FWD,27,,79.0,82.0,78.0,65.0,76.0,30.0,72.0,Right,52.0,16.0,8536.0,30000000.0,https://ui-avatars.com/api/?name=Folarin%20Balogun&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Timothy Weah,FWD,51,,77.0,88.0,72.0,66.0,78.0,38.0,70.0,Right,24.0,19.0,12135.0,20000000.0,https://ui-avatars.com/api/?name=Timothy%20Weah&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Mark McKenzie,DEF,29,,72.0,67.0,38.0,66.0,52.0,72.0,81.0,Right,2.0,7.0,12178.0,6000000.0,https://ui-avatars.com/api/?name=Mark%20McKenzie&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Joe Scally,DEF,26,,78.0,75.0,54.0,70.0,53.0,73.0,73.0,Right,5.0,9.0,12606.0,7000000.0,https://ui-avatars.com/api/?name=Joe%20Scally&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Matt Freese,GK,15,,69.0,47.0,22.0,48.0,42.0,21.0,77.0,Right,12.0,8.0,9694.0,2500000.0,https://ui-avatars.com/api/?name=Matt%20Freese&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Chris Brady,GK,1,,73.0,49.0,24.0,49.0,42.0,18.0,73.0,Right,2.0,1.0,2397.0,250000.0,https://ui-avatars.com/api/?name=Chris%20Brady&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
United States,Alejandro Zendejas,FWD,14,,68.0,80.0,76.0,55.0,73.0,40.0,58.0,Right,,,,,https://ui-avatars.com/api/?name=Alejandro%20Zendejas&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Eloy Room,GK,71,,77.0,41.0,29.0,47.0,34.0,24.0,66.0,Right,0.0,0.0,14845.0,200000.0,https://ui-avatars.com/api/?name=Eloy%20Room&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Shurandy Sambo,DEF,8,,75.0,81.0,56.0,57.0,66.0,72.0,81.0,Right,2.0,3.0,4467.0,1500000.0,https://ui-avatars.com/api/?name=Shurandy%20Sambo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Juriën Gaari,DEF,60,,74.0,78.0,47.0,68.0,54.0,83.0,70.0,Right,4.0,2.0,9359.0,450000.0,https://ui-avatars.com/api/?name=Juri%C3%ABn%20Gaari&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Roshon van Eijma,DEF,28,,74.0,59.0,42.0,62.0,57.0,80.0,76.0,Right,0.0,1.0,2076.0,375000.0,https://ui-avatars.com/api/?name=Roshon%20van%20Eijma&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Sherel Floranus,DEF,28,,78.0,55.0,47.0,68.0,52.0,79.0,70.0,Right,4.0,14.0,20445.0,800000.0,https://ui-avatars.com/api/?name=Sherel%20Floranus&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Godfried Roemeratoe,MID,28,,72.0,77.0,75.0,72.0,77.0,63.0,63.0,Right,2.0,4.0,8118.0,400000.0,https://ui-avatars.com/api/?name=Godfried%20Roemeratoe&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Juninho Bacuna,MID,49,,78.0,77.0,69.0,71.0,70.0,77.0,78.0,Right,5.0,13.0,7915.0,2200000.0,https://ui-avatars.com/api/?name=Juninho%20Bacuna&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Livano Comenencia,MID,20,,78.0,62.0,59.0,72.0,83.0,59.0,65.0,Right,,,,,https://ui-avatars.com/api/?name=Livano%20Comenencia&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Jürgen Locadia,FWD,13,,79.0,88.0,82.0,62.0,79.0,33.0,59.0,Right,74.0,43.0,13807.0,1800000.0,https://ui-avatars.com/api/?name=J%C3%BCrgen%20Locadia&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Leandro Bacuna,MID,72,,69.0,60.0,71.0,68.0,81.0,53.0,73.0,Right,17.0,11.0,12383.0,900000.0,https://ui-avatars.com/api/?name=Leandro%20Bacuna&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Jeremy Antonisse,FWD,27,,76.0,80.0,76.0,72.0,81.0,28.0,69.0,Right,2.0,6.0,3969.0,800000.0,https://ui-avatars.com/api/?name=Jeremy%20Antonisse&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Sontje Hansen,FWD,6,,78.0,79.0,69.0,67.0,76.0,40.0,59.0,Right,13.0,11.0,4135.0,3000000.0,https://ui-avatars.com/api/?name=Sontje%20Hansen&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Tyrese Noslin,FWD,7,,78.0,81.0,82.0,71.0,79.0,33.0,65.0,Right,3.0,4.0,2632.0,750000.0,https://ui-avatars.com/api/?name=Tyrese%20Noslin&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Kenji Gorré,FWD,38,,78.0,85.0,79.0,72.0,77.0,36.0,76.0,Right,12.0,18.0,5936.0,800000.0,https://ui-avatars.com/api/?name=Kenji%20Gorr%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Ar'jany Martha,MID,9,,68.0,81.0,75.0,67.0,77.0,72.0,66.0,Right,0.0,3.0,1369.0,1200000.0,https://ui-avatars.com/api/?name=Ar%27jany%20Martha&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Jearl Margaritha,FWD,22,,68.0,83.0,76.0,69.0,73.0,37.0,65.0,Right,,,,,https://ui-avatars.com/api/?name=Jearl%20Margaritha&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Brandley Kuwas,FWD,35,,75.0,85.0,74.0,66.0,82.0,35.0,70.0,Right,35.0,53.0,14807.0,300000.0,https://ui-avatars.com/api/?name=Brandley%20Kuwas&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Armando Obispo,DEF,6,,69.0,56.0,55.0,64.0,69.0,82.0,71.0,Right,7.0,3.0,9295.0,4000000.0,https://ui-avatars.com/api/?name=Armando%20Obispo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Gervane Kastaneer,FWD,29,,70.0,83.0,80.0,65.0,76.0,25.0,60.0,Right,11.0,4.0,3989.0,200000.0,https://ui-avatars.com/api/?name=Gervane%20Kastaneer&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Joshua Brenet,DEF,18,,73.0,73.0,57.0,56.0,61.0,80.0,74.0,Right,19.0,25.0,20597.0,1000000.0,https://ui-avatars.com/api/?name=Joshua%20Brenet&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Tahith Chong,MID,6,,75.0,67.0,70.0,72.0,68.0,61.0,64.0,Right,6.0,8.0,3683.0,6000000.0,https://ui-avatars.com/api/?name=Tahith%20Chong&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Kevin Felida,MID,19,,70.0,58.0,58.0,72.0,70.0,59.0,61.0,Right,1.0,0.0,1499.0,350000.0,https://ui-avatars.com/api/?name=Kevin%20Felida&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Riechedly Bazoer,DEF,5,,78.0,79.0,44.0,70.0,63.0,78.0,80.0,Right,23.0,19.0,21657.0,1500000.0,https://ui-avatars.com/api/?name=Riechedly%20Bazoer&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Deveron Fonville,DEF,2,,78.0,56.0,43.0,65.0,62.0,80.0,73.0,Right,0.0,3.0,1710.0,1000000.0,https://ui-avatars.com/api/?name=Deveron%20Fonville&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Tyrick Bodak,GK,4,,71.0,45.0,29.0,51.0,30.0,26.0,66.0,Right,,,,,https://ui-avatars.com/api/?name=Tyrick%20Bodak&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Curaçao,Trevor Doornbusch,GK,8,,72.0,48.0,23.0,50.0,32.0,24.0,70.0,Right,,,,,https://ui-avatars.com/api/?name=Trevor%20Doornbusch&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Hernán Galíndez,GK,35,,77.0,42.0,24.0,43.0,44.0,21.0,68.0,Right,0.0,0.0,1004.0,400000.0,https://ui-avatars.com/api/?name=Hern%C3%A1n%20Gal%C3%ADndez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Félix Torres,DEF,49,,79.0,78.0,56.0,52.0,54.0,77.0,74.0,Right,2.0,2.0,3067.0,2000000.0,https://ui-avatars.com/api/?name=F%C3%A9lix%20Torres&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Piero Hincapié,DEF,52,,75.0,62.0,41.0,70.0,59.0,77.0,83.0,Right,8.0,7.0,14955.0,50000000.0,https://ui-avatars.com/api/?name=Piero%20Hincapi%C3%A9&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Joel Ordóñez,DEF,17,,73.0,79.0,47.0,69.0,66.0,78.0,76.0,Right,5.0,0.0,6172.0,33000000.0,https://ui-avatars.com/api/?name=Joel%20Ord%C3%B3%C3%B1ez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Jordy Alcívar,MID,11,,73.0,71.0,57.0,69.0,83.0,75.0,79.0,Right,0.0,0.0,135.0,200000.0,https://ui-avatars.com/api/?name=Jordy%20Alc%C3%ADvar&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Willian Pacho,DEF,34,,73.0,78.0,36.0,67.0,68.0,83.0,81.0,Right,2.0,5.0,14486.0,70000000.0,https://ui-avatars.com/api/?name=Willian%20Pacho&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Pervis Estupiñán,DEF,54,,72.0,71.0,48.0,68.0,62.0,83.0,83.0,Right,7.0,25.0,16328.0,14000000.0,https://ui-avatars.com/api/?name=Pervis%20Estupi%C3%B1%C3%A1n&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Anthony Valencia,MID,3,,79.0,63.0,75.0,68.0,83.0,68.0,75.0,Right,8.0,3.0,2121.0,1000000.0,https://ui-avatars.com/api/?name=Anthony%20Valencia&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,John Yeboah,FWD,23,,73.0,88.0,74.0,55.0,73.0,41.0,72.0,Right,3.0,3.0,2653.0,1500000.0,https://ui-avatars.com/api/?name=John%20Yeboah&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Kendry Páez,MID,26,,80.0,79.0,67.0,65.0,68.0,55.0,63.0,Right,1.0,0.0,438.0,9000000.0,https://ui-avatars.com/api/?name=Kendry%20P%C3%A1ez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Kevin Rodríguez,FWD,31,,78.0,60.0,78.0,85.0,82.0,38.0,55.0,Right,12.0,6.0,3469.0,5000000.0,https://ui-avatars.com/api/?name=Kevin%20Rodr%C3%ADguez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Moisés Ramírez,GK,7,,73.0,54.0,30.0,54.0,35.0,24.0,73.0,Right,0.0,0.0,1980.0,800000.0,https://ui-avatars.com/api/?name=Mois%C3%A9s%20Ram%C3%ADrez&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Enner Valencia,FWD,105,,79.0,87.0,72.0,74.0,84.0,34.0,75.0,Right,69.0,24.0,11795.0,1000000.0,https://ui-avatars.com/api/?name=Enner%20Valencia&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Alan Minda,MID,20,,72.0,70.0,65.0,81.0,81.0,71.0,72.0,Right,12.0,12.0,3965.0,3000000.0,https://ui-avatars.com/api/?name=Alan%20Minda&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Pedro Vite,MID,17,,75.0,74.0,67.0,74.0,70.0,63.0,78.0,Right,0.0,0.0,17.0,150000.0,https://ui-avatars.com/api/?name=Pedro%20Vite&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Jordy Caicedo,FWD,20,,82.0,70.0,68.0,76.0,76.0,82.0,82.0,Right,3.0,1.0,723.0,1500000.0,https://ui-avatars.com/api/?name=Jordy%20Caicedo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Ángelo Preciado,DEF,55,,74.0,59.0,54.0,66.0,59.0,76.0,73.0,Right,2.0,12.0,4570.0,3800000.0,https://ui-avatars.com/api/?name=%C3%81ngelo%20Preciado&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Denil Castillo,MID,5,,75.0,61.0,61.0,71.0,69.0,52.0,60.0,Right,6.0,8.0,4110.0,5500000.0,https://ui-avatars.com/api/?name=Denil%20Castillo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Gonzalo Plata,FWD,50,,77.0,75.0,73.0,63.0,77.0,38.0,69.0,Right,5.0,13.0,4141.0,8000000.0,https://ui-avatars.com/api/?name=Gonzalo%20Plata&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Nilson Angulo,FWD,14,,81.0,75.0,72.0,66.0,81.0,31.0,60.0,Right,10.0,10.0,3627.0,17000000.0,https://ui-avatars.com/api/?name=Nilson%20Angulo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Alan Franco,MID,58,,76.0,71.0,64.0,80.0,83.0,71.0,69.0,Right,26.0,22.0,9058.0,300000.0,https://ui-avatars.com/api/?name=Alan%20Franco&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Gonzalo Valle,GK,4,,78.0,52.0,25.0,51.0,38.0,21.0,72.0,Right,2.0,6.0,7120.0,1800000.0,https://ui-avatars.com/api/?name=Gonzalo%20Valle&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Moisés Caicedo,MID,61,,82.0,70.0,68.0,76.0,76.0,82.0,82.0,Right,10.0,13.0,16994.0,110000000.0,https://ui-avatars.com/api/?name=Mois%C3%A9s%20Caicedo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Jeremy Arévalo,FWD,4,,80.0,89.0,77.0,65.0,80.0,28.0,75.0,Right,0.0,1.0,32.0,7000000.0,https://ui-avatars.com/api/?name=Jeremy%20Ar%C3%A9valo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Jackson Porozo,DEF,10,,70.0,81.0,41.0,55.0,64.0,73.0,77.0,Right,5.0,1.0,6627.0,2500000.0,https://ui-avatars.com/api/?name=Jackson%20Porozo&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Ecuador,Yaimar Medina,DEF,6,,80.0,74.0,49.0,65.0,56.0,76.0,79.0,Right,1.0,1.0,1800.0,4000000.0,https://ui-avatars.com/api/?name=Yaimar%20Medina&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Germany,Manuel Neuer,GK,124,,85.0,52.0,30.0,62.0,42.0,25.0,82.0,Right,0.0,2.0,48980.0,4000000.0,https://ui-avatars.com/api/?name=Manuel%20Neuer&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
Germany,Antonio Rüdiger,DEF,82,,84.0,80.0,48.0,58.0,58.0,85.0,86.0,Right,22.0,15.0,43869.0,9000000.0,https://ui-avatars.com/api/?name=Antonio%20R%C3%BCdiger&background=0d1f3c&color=00e5ff&size=120&bold=true&rounded=true
